event_id,year,division_canon,place,competitor_type,name_display,reason_excluded,recovery_candidate
1336988107,2012,Golf,15,player,Paula Brzezińska,unmapped_identity,yes
1336988107,2012,Intermediate Singles Net,1,player,Szymon Kalwak,unmapped_identity,yes
1336988107,2012,Open Freestyle Routines,7,player,Dawid Michalowicz,unmapped_identity,yes
1336988107,2012,Open Freestyle Routines,8,player,Krzysztof Sobótka,unmapped_identity,yes
1336988107,2012,Shred 30,4,player,Krzysztof Sobótka,unmapped_identity,yes
1336988107,2012,Shred 30,5,player,Radosław Turek,unmapped_identity,yes
1336988107,2012,Shred 30,6,player,Krzysztof Sobótka,unmapped_identity,yes
1336988107,2012,Shred 30,9,player,Dawid Michalowicz,unmapped_identity,yes
1336988107,2012,Shred 30,12,player,Pawel Scierski,unmapped_identity,yes
1336988107,2012,Sick 3,2,player,Krzysztof Sobótka,unmapped_identity,yes
1336988107,2012,Sick 3,4,player,Dawid Michalowicz,unmapped_identity,yes
1336988107,2012,Women's Freestyle Routines,4,player,Małgorzata Olędzka,unmapped_identity,yes
1337327565,2012,Simple,12,player,Carl,unmapped_identity,yes
1337617980,2012,Open Singles Net,2,player,Tammo Rockel,unmapped_identity,yes
1337617980,2012,Open Singles Net,4,player,Simon Voss,unmapped_identity,yes
1337617980,2012,Open Singles Net,5,player,Jonas Thull,unmapped_identity,yes
1337617980,2012,Open Singles Net,8,player,Robin Püchel,unmapped_identity,yes
1337617980,2012,Open Singles Net,9,player,Steve Kuntze,unmapped_identity,yes
1337617980,2012,Open Singles Net,12,player,Stephan Rautenber,unmapped_identity,yes
1337617980,2012,Open Singles Net,14,player,Andreas Käfer,unmapped_identity,yes
1337617980,2012,Open Singles Net,15,player,Tino Holzmann,unmapped_identity,yes
1337617980,2012,Open Singles Net,16,player,Anne Schmidt,unmapped_identity,yes
1337617980,2012,Open Singles Net,17,player,Ulrike Häßler,unmapped_identity,yes
1337617980,2012,Open Singles Net,18,player,Janis Thal,unmapped_identity,yes
1337617980,2012,Open Singles Net,20,player,Benjamin Schmidtke,unmapped_identity,yes
1337617980,2012,Open Singles Net,21,player,Jan Brekle,unmapped_identity,yes
1337617980,2012,Women's Singles Net,2,player,Anne Schmidt,unmapped_identity,yes
1337617980,2012,Women's Singles Net,4,player,Ulrike Häßler,unmapped_identity,yes
1337623340,2012,Singles Net,14,player,Marie,unmapped_identity,yes
1347475695,2012,Open Singles Net,2,player,Jean,unmapped_identity,yes
1353223688,2012,Open Singles Net,5,player,Grischa Tellenbach,unmapped_identity,yes
1353223688,2012,Open Singles Net,5,player,"Tellenbach, Grischa (FRA)",unmapped_identity,yes
1353223688,2012,Open Singles Net,10,player,"Belozerov, Roman (RUS)",unmapped_identity,yes
1353223688,2012,Open Singles Net,10,player,Roman Belozerov (Russia),unmapped_identity,yes
1353223688,2012,Open Singles Net,14,player,"Fritsch, Ted (USA)",unmapped_identity,yes
1353223688,2012,Open Singles Net,14,player,Theodore Fritsch,unmapped_identity,yes
1353223688,2012,Open Singles Routines,1,player,Toni Pääkkönen,unmapped_identity,yes
1353223688,2012,Open Singles Routines,2,player,Tuomas Riisalo,unmapped_identity,yes
1353223688,2012,Open Singles Routines,3,player,Lauri Airinen,unmapped_identity,yes
1353223688,2012,Open Singles Routines,4,player,Timo Aarnio,unmapped_identity,yes
1353223688,2012,Open Singles Routines,5,player,Jana Riisalo,unmapped_identity,yes
1353223688,2012,Open Singles Routines,6,player,Mikko Tapaninaho,unmapped_identity,yes
1331667371,2012,Open Singles Net,7,player,Sebastien Maillet,unmapped_identity,yes
1331667371,2012,Open Singles Net,13,player,Sebastien Lefay,unmapped_identity,yes
1331667371,2012,Open Singles Net,16,player,Julien Appolonio,unmapped_identity,yes
1331667371,2012,Open Singles Net,18,player,Boris Ollivier,unmapped_identity,yes
1293877677,2011,Intermediate Request Contest,4,player,Robin Puchel,unmapped_identity,yes
1293877677,2011,Intermediate Shred:30,2,player,Robin Puchel,unmapped_identity,yes
1293877677,2011,Intermediate Singles Routines,3,player,Robin Puchel,unmapped_identity,yes
1293877677,2011,Open Circle Contest,5,player,Toni P��kk�nen FIN,unmapped_identity,yes
1293877677,2011,Open Circle Contest,9,player,Rene Ruehr,unmapped_identity,yes
1293877677,2011,Open Circle Contest,16,player,Matthias Lino Schmidt,unmapped_identity,yes
1293877677,2011,Open Circle Contest,16,player,Mikko Lepisto,unmapped_identity,yes
1293877677,2011,Open Request Contest,2,player,Vaclav Klouda,unmapped_identity,yes
1293877677,2011,Open Request Contest,15,player,Toni P��kk�nen FIN,unmapped_identity,yes
1293877677,2011,Open Request Contest,20,player,Matthias Lino Schmidt,unmapped_identity,yes
1293877677,2011,Open Request Contest,20,player,Rene Ruehr,unmapped_identity,yes
1293877677,2011,Open Request Contest,30,player,Sebastien Duchesne,unmapped_identity,yes
1293877677,2011,Open Shred:30,5,player,Rene Ruehr,unmapped_identity,yes
1293877677,2011,Open Shred:30,19,player,Mikko Lepisto,unmapped_identity,yes
1293877677,2011,Open Singles Net,1,player,Tuomas Karki,unmapped_identity,yes
1293877677,2011,Open Singles Net,2,player,Francois Pelletier,unmapped_identity,yes
1293877677,2011,Open Singles Net,8,player,Oskari Forst�m FIN,unmapped_identity,yes
1293877677,2011,Open Singles Net,9,player,Florian G�tze GER,unmapped_identity,yes
1293877677,2011,Open Singles Net,18,player,S�bastian Duchesne CAN,unmapped_identity,yes
1293877677,2011,Open Singles Net,28,player,S�bastian Maillet FRA,unmapped_identity,yes
1293877677,2011,Open Singles Net,29,player,Carlos M�rquez VEN,unmapped_identity,yes
1293877677,2011,Open Singles Net,40,player,Chris L�w GER,unmapped_identity,yes
1293877677,2011,Open Singles Net,46,player,Robin Puchel,unmapped_identity,yes
1293877677,2011,Open Singles Net,52,player,Roman Belozerov,unmapped_identity,yes
1293877677,2011,Open Singles Net,55,player,Renato Z�lli SUI,unmapped_identity,yes
1293877677,2011,Open Singles Routines,5,player,Vaclav Klouda,unmapped_identity,yes
1293877677,2011,Open Singles Routines,8,player,Mikko Lepisto,unmapped_identity,yes
1293877677,2011,Open Singles Routines,13,player,Rene Ruehr,unmapped_identity,yes
1293877677,2011,Open Singles Routines,17,player,Toni P��kk�nen FIN,unmapped_identity,yes
1293877677,2011,Open Singles Routines,21,player,Matthias Lino Schmidt,unmapped_identity,yes
1293877677,2011,Women's Singles Net,1,player,Geneviève Bousquet,unmapped_identity,yes
1293877677,2011,Women's Singles Net,2,player,Piia Tantarim�ki FIN,unmapped_identity,yes
1294262550,2011,Open Singles Net,17,player,Juha,unmapped_identity,yes
1299532552,2011,Intermediate Singles,9,player,Frankie Becerril,unmapped_identity,yes
1301837216,2011,Open Singles Net,9,player,Carl,unmapped_identity,yes
1301837824,2011,Open Singles Net,13,player,Laurence,unmapped_identity,yes
1302874713,2011,Open Singles Net,6,player,Juha,unmapped_identity,yes
1314229545,2011,Golf,6,player,Ladell,unmapped_identity,yes
1294262550,2011,Shred 30,1,player,Benda (CZE) ?,unmapped_identity,yes
1294262550,2011,Shred 30,2,player,Aleksi Airinen (FIN) ?,unmapped_identity,yes
1294262550,2011,Shred 30,3,player,Mikko Lepisto (FIN) ?,unmapped_identity,yes
1256202918,2010,Open Singles Net,3,player,Jean,unmapped_identity,yes
1260368810,2010,Results Pro Image Cash Golf,7,player,Stuff Himself,unmapped_identity,yes
1260368810,2010,Results Pro Image Cash Golf,9,player,Karl,unmapped_identity,yes
1260368810,2010,Results Pro Image Cash Golf,11,player,KV,unmapped_identity,yes
1262691385,2010,Open Singles Routines,1,player,Milan Benda,unmapped_identity,yes
1262691385,2010,Open Singles Routines,2,player,Arkadiusz Dudzinski,unmapped_identity,yes
1262691385,2010,Open Singles Routines,3,player,Vaclav Klouda,unmapped_identity,yes
1262691385,2010,Open Singles Routines,4,player,Marcin Bujko,unmapped_identity,yes
1262691385,2010,Open Singles Routines,5,player,Jind Smola (Czech Republic),unmapped_identity,yes
1262691385,2010,Open Singles Routines,6,player,Patrik Cerny,unmapped_identity,yes
1262691385,2010,Open Singles Routines,7,player,Alexander Trenner,unmapped_identity,yes
1262691385,2010,Open Singles Routines,8,player,Rafal Kaleta,unmapped_identity,yes
1262691385,2010,Open Singles Routines,9,player,Michal Ostrowski,unmapped_identity,yes
1262691385,2010,Women's Singles Routines,1,player,Hanna Mickiewicz (Poland),unmapped_identity,yes
1262691385,2010,Women's Singles Routines,2,player,Malgorzata Ostrowska,unmapped_identity,yes
1264098849,2010,Singles,2,player,Franki Pelletier,unmapped_identity,yes
1265745512,2010,Intermediate Singles Net,1,player,Jean-Francois B�langer,unmapped_identity,yes
1265745512,2010,Intermediate Singles Net,2,player,Luka Weyler,unmapped_identity,yes
1265745512,2010,Open 2-Square,9,player,Jean-Fran�ois B�langer,unmapped_identity,yes
1265745512,2010,Open Singles Net,1,player,Tuomas Karki,unmapped_identity,yes
1265745512,2010,Open Singles Net,9,player,Francois Pelletier,unmapped_identity,yes
1265745512,2010,Open Singles Net,21,player,Sebastien Duchesne,unmapped_identity,yes
1265745512,2010,Open Singles Net,23,player,Carlos M�rquez,unmapped_identity,yes
1265745512,2010,Open Singles Net,39,player,Olivier Berthiaume,unmapped_identity,yes
1265745512,2010,Open Singles Routines,5,player,Vaclav Klouda,unmapped_identity,yes
1265745512,2010,Open Women's Singles Net,1,player,Geneviève Bousquet,unmapped_identity,yes
1268445253,2010,Open Singles Net,1,player,John,unmapped_identity,yes
1268445253,2010,Open Singles Net,2,player,Jack Jer,unmapped_identity,yes
1268445253,2010,Open Singles Net,3,player,Jack,unmapped_identity,yes
1268445253,2010,Open Singles Net,4,player,Alexis(scratch),unmapped_identity,yes
1268445253,2010,Open Singles Net,5,player,Gilles,unmapped_identity,yes
1268445253,2010,Open Singles Net,6,player,Diego,unmapped_identity,yes
1268445253,2010,Open Singles Net,7,player,Luc,unmapped_identity,yes
1268445253,2010,Open Singles Net,8,player,Phil,unmapped_identity,yes
1268445253,2010,Open Singles Net,9,player,Yves,unmapped_identity,yes
1268445253,2010,Open Singles Net,10,player,Dom,unmapped_identity,yes
1268445253,2010,Open Singles Net,11,player,Vic,unmapped_identity,yes
1268445253,2010,Open Singles Net,12,player,Carlos,unmapped_identity,yes
1268445253,2010,Open Singles Net,13,player,Frank,unmapped_identity,yes
1268445253,2010,Open Singles Net,14,player,Seb,unmapped_identity,yes
1268445253,2010,Open Singles Net,15,player,Edwin,unmapped_identity,yes
1268445253,2010,Open Singles Net,16,player,Gen,unmapped_identity,yes
1268445253,2010,Open Singles Net,17,player,Olivier,unmapped_identity,yes
1268445253,2010,Open Singles Net,18,player,JF,unmapped_identity,yes
1268445253,2010,Open Singles Net,19,player,Luka,unmapped_identity,yes
1268445253,2010,Open Singles Net,20,player,Kirsten,unmapped_identity,yes
1268445253,2010,Open Singles Net,21,player,Dan,unmapped_identity,yes
1268445253,2010,Open Singles Net,22,player,Jake,unmapped_identity,yes
1268445253,2010,Open Singles Net,23,player,Fletch,unmapped_identity,yes
1268445253,2010,Open Singles Net,24,player,Josh,unmapped_identity,yes
1269266785,2010,Circle Contest,13,player,Matthias Lino Schmidt,unmapped_identity,yes
1269266785,2010,Intermediate Singles Net,2,player,Robin Puchel,unmapped_identity,yes
1269266785,2010,Open Singles Net,43,player,Robin Puchel,unmapped_identity,yes
1269266785,2010,Women's Singles Net,5,player,Lisa Amengual,unmapped_identity,yes
1286381206,2010,Open Singles,13,player,Oscar Loretto,unmapped_identity,yes
1286381599,2010,Intermediate Singles,14,player,Jhoan,unmapped_identity,yes
1286644859,2010,Net Singles,2,player,Dexter,unmapped_identity,yes
1288096032,2010,Request Contest,5,player,Agatka,unmapped_identity,yes
1288096032,2010,Shred30,6,player,Rafal Kaleta,unmapped_identity,yes
1231432184,2009,Open Singles Freestyle,13,player,Dexter,unmapped_identity,yes
1231432184,2009,Open Singles Routines,1,player,Vaclav Klouda,unmapped_identity,yes
1231432184,2009,Open Singles Routines,2,player,Milan Benda,unmapped_identity,yes
1231432184,2009,Open Singles Routines,3,player,Marcin Bujko,unmapped_identity,yes
1231432184,2009,Open Singles Routines,4,player,Jorden Moir,unmapped_identity,yes
1231432184,2009,Open Singles Routines,5,player,Damian Gielnicki,unmapped_identity,yes
1231432184,2009,Open Singles Routines,6,player,Krystof Malér (Czech Republic),unmapped_identity,yes
1231432184,2009,Open Singles Routines,7,player,Szymon Kalwak,unmapped_identity,yes
1231432184,2009,Open Singles Routines,8,player,Rafal Kaleta,unmapped_identity,yes
1231432184,2009,Open Singles Routines,9,player,Dan Ednie,unmapped_identity,yes
1231432184,2009,Open Singles Routines,9,player,Olaf Piwowar,unmapped_identity,yes
1231432184,2009,Open Singles Routines,9,player,Tina Aeberli,unmapped_identity,yes
1231432184,2009,Open Singles Routines,9,player,Wiktor Debski,unmapped_identity,yes
1231432184,2009,Open Singles Routines,13,player,Jan Struz,unmapped_identity,yes
1231432184,2009,Open Singles Routines,13,player,Jind Smola (Czech Republic),unmapped_identity,yes
1231432184,2009,Open Singles Routines,13,player,Jindrich Smola,unmapped_identity,yes
1231432184,2009,Open Singles Routines,13,player,Michal Ostrowski,unmapped_identity,yes
1231432184,2009,Open Singles Routines,13,player,Tomasz Ostrowski (Poland),unmapped_identity,yes
1231432184,2009,Open Singles Routines,17,player,Alexander Trenner,unmapped_identity,yes
1231432184,2009,Open Singles Routines,17,player,Christoph Larndorfer (Austria),unmapped_identity,yes
1231432184,2009,Open Singles Routines,17,player,Karel Hák (Czech Republic),unmapped_identity,yes
1231432184,2009,Open Singles Routines,17,player,Tomas Solc,unmapped_identity,yes
1231432184,2009,Open Singles Routines,21,player,Arek Hutnik,unmapped_identity,yes
1231432184,2009,Open Singles Routines,21,player,Marcin Staroñ (Poland),unmapped_identity,yes
1231432184,2009,Open Singles Routines,21,player,Pawel Cisek,unmapped_identity,yes
1231432184,2009,Open Singles Routines,21,player,Slava Sidorin,unmapped_identity,yes
1231432184,2009,Open Singles Routines,24,player,Markus Hemmer,unmapped_identity,yes
1231432184,2009,Women's Singles Routines,1,player,Tina Aeberli,unmapped_identity,yes
1231432184,2009,Women's Singles Routines,2,player,Jana Riisalo,unmapped_identity,yes
1231432184,2009,Women's Singles Routines,3,player,Hanna Mickiewicz (Poland),unmapped_identity,yes
1235653935,2009,Open Shred:30 Final,2,player,"Marcin Bujko ? 243,87 (Góra)",unmapped_identity,yes
1235653935,2009,Open Shred:30 Final,3,player,"Arkadiusz Dudziñski ? 208,13(S³upsk)",unmapped_identity,yes
1239721441,2009,Sick 3,2,player,Rafal Kaleta,unmapped_identity,yes
1239721441,2009,Sick 3,3,player,Marcin Ka³czor,unmapped_identity,yes
1245432804,2009,Open Singles Net,3,player,Leo,unmapped_identity,yes
1250478677,2009,2-Square,8,player,PP,unmapped_identity,yes
1257621700,2009,Interm. Single Net,2,player,Robin,unmapped_identity,yes
1257621700,2009,Open Freetyle,3,player,Stefan Siegert,unmapped_identity,yes
1257621700,2009,Open Singles Net,1,player,Florian Götze (Frankfurt),unmapped_identity,yes
1257621700,2009,Open Singles Net,2,player,Andi Wolff,unmapped_identity,yes
1258513500,2009,Open Net Singles,22,player,Héctor,unmapped_identity,yes
1193783964,2008,Intermediate Singles Net,10,player,Frederick,unmapped_identity,yes
1194517448,2008,Intermediate Singles Freestyle,13,player,Tomas Danek,unmapped_identity,yes
1194517448,2008,Intermediate Singles Net,4,player,Robin Puechel,unmapped_identity,yes
1194517448,2008,Open Request Contest,2,player,Damian Gielnicky,unmapped_identity,yes
1194517448,2008,Open Shred:30,5,player,Sergey Kozlow,unmapped_identity,yes
1194517448,2008,Open Sick 3-Trick Contest,2,player,Damian Gielnicky,unmapped_identity,yes
1194517448,2008,Open Singles Freestyle,25,player,Gregor Sipek,unmapped_identity,yes
1194517448,2008,Open Singles Freestyle,49,player,Robin Puechel,unmapped_identity,yes
1194517448,2008,Open Singles Net,23,player,Juha-Matti Rytilathi,unmapped_identity,yes
1194517448,2008,Open Singles Net,66,player,Illka Malin,unmapped_identity,yes
1194517448,2008,Open Singles Net,68,player,Andreas Kaefer,unmapped_identity,yes
1195585401,2008,Open Singles,11,player,Na,unmapped_identity,yes
1195585401,2008,Open Singles,15,player,Na,unmapped_identity,yes
1195585401,2008,Open Singles,20,player,Na,unmapped_identity,yes
1195585401,2008,Open Singles,21,player,Na,unmapped_identity,yes
1195585401,2008,Open Singles,22,player,Na,unmapped_identity,yes
1195585401,2008,Open Singles,23,player,Na,unmapped_identity,yes
1195585401,2008,Open Singles,24,player,Na,unmapped_identity,yes
1195585401,2008,Open Singles,26,player,Na,unmapped_identity,yes
1195585401,2008,Open Singles,27,player,Na,unmapped_identity,yes
1195585401,2008,Open Singles,29,player,Na,unmapped_identity,yes
1195585401,2008,Open Singles,30,player,Na,unmapped_identity,yes
1195585401,2008,Open Singles,31,player,Na,unmapped_identity,yes
1195585401,2008,Open Singles,32,player,Na,unmapped_identity,yes
1195677906,2008,Circle Competition,1,player,Jakob,unmapped_identity,yes
1195677906,2008,Circle Competition,2,player,Matthias,unmapped_identity,yes
1195677906,2008,Circle Competition,3,player,André,unmapped_identity,yes
1199106237,2008,Open Golf,8,player,Clément,unmapped_identity,yes
1203102773,2008,Golf,2,player,Twenty-one Way Tie,unmapped_identity,yes
1205552627,2008,Open Singles Net,8,player,Juha,unmapped_identity,yes
1206161350,2008,Inter Circle,4,player,Sam,unmapped_identity,yes
1208345952,2008,Open Singles Net,6,player,Juha,unmapped_identity,yes
1216058526,2008,Pro Freestyle- Single,8,player,Drew,unmapped_identity,yes
1216058526,2008,Unknown,23,player,Annual,unmapped_identity,yes
1216849705,2008,Freestyle Best 3,2,player,Jonathan Schneider,unmapped_identity,yes
1219405634,2008,Circle Contest,1,player,Szymon Kalwak,unmapped_identity,yes
1219405634,2008,Circle Contest,5,player,Krzysztof Sobótka,unmapped_identity,yes
1219405634,2008,Circle Contest,9,player,Krzysztof Sobótka,unmapped_identity,yes
1219405634,2008,Circle Contest,9,player,Szymon Kalwak,unmapped_identity,yes
1219405634,2008,Circle Contest,12,player,Bartosz Rząsa,unmapped_identity,yes
1219405634,2008,Circle Contest,12,player,Pawel Fraczek,unmapped_identity,yes
1219405634,2008,Open Freestyle Routines,8,player,Szymon Kalwak,unmapped_identity,yes
1219405634,2008,Open Freestyle Routines,10,player,Pawel Fraczek,unmapped_identity,yes
1219405634,2008,Open Freestyle Routines,16,player,Krzysztof Sobótka,unmapped_identity,yes
1219405634,2008,Open Freestyle Routines,19,player,Gadziński Marcin,unmapped_identity,yes
1219405634,2008,Open Freestyle Routines,22,player,Cisek Paweł,unmapped_identity,yes
1219405634,2008,Open Golf,2,player,Michal Rog,unmapped_identity,yes
1219405634,2008,Open Single Net,1,player,Piotr Bałtrukiewicz,unmapped_identity,yes
1219405634,2008,Shred30,7,player,Krzysztof Sobótka,unmapped_identity,yes
1219405634,2008,Sick3,3,player,Pawel Fraczek,unmapped_identity,yes
1219405634,2008,Woman Freestyle Routines,3,player,Olędzka Gosia,unmapped_identity,yes
1222687523,2008,Sick 3,6,player,Jan Dexter Struz,unmapped_identity,yes
1228946926,2008,Cfa Shred,9,player,Dexter,unmapped_identity,yes
1228946926,2008,Open Routine,3,player,Dexter,unmapped_identity,yes
1228946926,2008,Sick 3,8,player,Dexter,unmapped_identity,yes
1163784775,2007,Masters Singles Net,4,player,P.J. Daigle,unmapped_identity,yes
1163784775,2007,Open Shred :30,24,player,Yoga,unmapped_identity,yes
1163784775,2007,Open Singles Net,14,player,Francois Pelletier,unmapped_identity,yes
1163784775,2007,Open Singles Net,23,player,P.T. Lovern,unmapped_identity,yes
1163784775,2007,Women's Singles Freestyle,4,player,Gosia Nyc,unmapped_identity,yes
1164845982,2007,Open Singles - Division A,12,player,Sage#^,unmapped_identity,yes
1170456736,2007,Intermediate Singles,3,player,Luka,unmapped_identity,yes
1172931308,2007,4-Square,3,player,Kolo,unmapped_identity,yes
1173606489,2007,Singles Net 27.5.2007,3,player,Juha,unmapped_identity,yes
1176318174,2007,Intermediate Big 3,2,player,Jake Wren,unmapped_identity,yes
1177512537,2007,Doubles Net,4,player,Team S. Thomas Sustrac ? Robinson Sustrac,unmapped_identity,yes
1177512537,2007,Team Freestyle,2,player,Team S. Thomas Sustrac ? Robinson Sustrac,unmapped_identity,yes
1179679872,2007,Intermediate Freestyle Routine,1,player,Robin Puchel,unmapped_identity,yes
1179679872,2007,Intermediate Freestyle Routine,2,player,Christoph Alexander,unmapped_identity,yes
1179679872,2007,Intermediate Freestyle Routine,3,player,Björn Stenzel,unmapped_identity,yes
1179679872,2007,Intermediate Freestyle Routine,4,player,Benni Hakel,unmapped_identity,yes
1179679872,2007,Intermediate Freestyle Routine,5,player,Janis Thal,unmapped_identity,yes
1179679872,2007,Intermediate Freestyle Routine,6,player,Tammo Rockel,unmapped_identity,yes
1179679872,2007,Intermediate Freestyle Routine,7,player,Andreas Käfer,unmapped_identity,yes
1179679872,2007,Intermediate Freestyle Routine,8,player,Nic Knatterton,unmapped_identity,yes
1181021804,2007,Inter Sick1,2,player,Denton Louis : Butterfly,unmapped_identity,yes
1181021804,2007,Open Sick1,3,player,Adam Greenwood : Sailing Catwalk,unmapped_identity,yes
1181021804,2007,Open Sick1,4,player,Erik Chan : Reverse Mailstrom,unmapped_identity,yes
1181021804,2007,Open Sick1,5,player,Kevin Crowley: Food Processor,unmapped_identity,yes
1182542776,2007,2-Square Champion,1,player,Steve Goldberg 11-0 Over Ianek Regimbauld,unmapped_identity,yes
1183729267,2007,Intermediate Singles Net,6,player,Robin Puchel,unmapped_identity,yes
1183729267,2007,Intermediate Singles Net,7,player,S�bastien Maillet,unmapped_identity,yes
1183729267,2007,Open Singles Freestyle,17,player,Klemenz L�ngauer,unmapped_identity,yes
1183729267,2007,Open Singles Freestyle,17,player,Robin Puchel,unmapped_identity,yes
1183729267,2007,Shred 30,6,player,Augustin Tiffou ? Predator,unmapped_identity,yes
1183729267,2007,Shred 30,8,player,Ren� Ruhr,unmapped_identity,yes
1183729267,2007,Shred 30,11,player,Ren� R�hr ? Whirr,unmapped_identity,yes
1183729267,2007,Women's Singles Net,4,player,Lisa Amengual,unmapped_identity,yes
1191627566,2007,Intermediate Circle,2,player,Matt B.,unmapped_identity,yes
1191627566,2007,Intermediate Circle,3,player,"Mathieu Soucy, Montreal",unmapped_identity,yes
1191627566,2007,Open Circle,4,player,"Sebastien Duschesne, Montreal",unmapped_identity,yes
1131659634,2006,Open Singles,3,player,Jean,unmapped_identity,yes
1133888413,2006,Four Square,1,player,Andrew C,unmapped_identity,yes
1133888413,2006,Four Square,3,player,Elliott J,unmapped_identity,yes
1133888413,2006,Freestyle Sick 3,1,player,Ben B,unmapped_identity,yes
1133888413,2006,Freestyle Sick 3,3,player,Andrew C,unmapped_identity,yes
1134914723,2006,Mini Net,1,player,Franck Remy,unmapped_identity,yes
1134914723,2006,Open Shred 30,1,player,Serge Kaldany,unmapped_identity,yes
1134914723,2006,Open Shred 30,2,player,Robinson Sustrac,unmapped_identity,yes
1134914723,2006,Open Shred 30,3,player,Fred Touzelet,unmapped_identity,yes
1134914723,2006,Open Shred 30,4,player,Grischa Tellenbach,unmapped_identity,yes
1134914723,2006,Open Shred 30,5,player,Augustin Tiffaud,unmapped_identity,yes
1134914723,2006,Open Shred 30,6,player,Thomas Sustrac,unmapped_identity,yes
1134914723,2006,Open Singles Net,4,player,Lino Landau,unmapped_identity,yes
1134914723,2006,Open Singles Net,5,player,Fabien Riffaud,unmapped_identity,yes
1134914723,2006,Open Singles Net,6,player,Eric Fonteneau,unmapped_identity,yes
1134914723,2006,Open Singles Net,7,player,Vincent Rousseau,unmapped_identity,yes
1134914723,2006,Open Singles Net,8,player,Arnaud Saniez,unmapped_identity,yes
1134914723,2006,Open Singles Net,9,player,Marco Brunet,unmapped_identity,yes
1134914723,2006,Open Singles Net,10,player,Mathieu,unmapped_identity,yes
1134914723,2006,Open Singles Net,11,player,Mouss Kabbal,unmapped_identity,yes
1134914723,2006,Open Singles Net,12,player,Lisa Amengual,unmapped_identity,yes
1134914723,2006,Open Singles Net,13,player,Etienne Ruggeri,unmapped_identity,yes
1134914723,2006,Open Singles Net,14,player,Helena Schlichting,unmapped_identity,yes
1134914723,2006,Open Singles Net,15,player,Thomas Sustrac,unmapped_identity,yes
1134914723,2006,Singles Net,10,player,Mathieu,unmapped_identity,yes
1135116604,2006,Open Golf,8,player,Daniel,unmapped_identity,yes
1135116604,2006,Open Singles Net,2,player,Jean,unmapped_identity,yes
1137347261,2006,Open Sick 3,2,player,Evan Gatesman,unmapped_identity,yes
1137347261,2006,Open Sick 3,3,player,Justin Dale,unmapped_identity,yes
1137347261,2006,Open Sick 3,4,player,Ken Somolinos,unmapped_identity,yes
1137347261,2006,Open Sick 3,5,player,Daryl Genz,unmapped_identity,yes
1137942486,2006,Open Golf,5,player,Thomas,unmapped_identity,yes
1137942486,2006,Open Singles Net,21,player,3rd Of All Pools,unmapped_identity,yes
1137942486,2006,Open Singles Net,31,player,4th Of All Pools,unmapped_identity,yes
1143155263,2006,Intermediate Sick 3,2,player,Kyle Hewitt,unmapped_identity,yes
1148374547,2006,Freestyle,8,player,Julien,unmapped_identity,yes
1148374547,2006,Freestyle,10,player,Jeremy,unmapped_identity,yes
1148374547,2006,Freestyle,11,player,Raph,unmapped_identity,yes
1149881200,2006,Singles Net- Novice,2,player,David,unmapped_identity,yes
1156283186,2006,Open Sick Trick,1,player,Kevin Regamey,unmapped_identity,yes
1156283186,2006,Open Sick Trick,2,player,Byrin Wylie,unmapped_identity,yes
1156283186,2006,Open Sick Trick,3,player,Andrew Grant,unmapped_identity,yes
1156283186,2006,Open Sick Trick,4,player,Scott Ellenberger,unmapped_identity,yes
1157398732,2006,Intermediate Routines,4,player,John,unmapped_identity,yes
1157398732,2006,Sick 3,3,player,Dexter Struz,unmapped_identity,yes
1157398732,2006,Sick 3,4,player,Jakob Wagner,unmapped_identity,yes
1157398732,2006,Sick 3,5,player,Tobias Larsen,unmapped_identity,yes
1157398732,2006,Sick 3,6,player,Søren Nøhr Thomsen,unmapped_identity,yes
1157398732,2006,Sick 3,7,player,Michael Nielson,unmapped_identity,yes
1157398732,2006,Sick 3,8,player,Jasper Johansen,unmapped_identity,yes
1157942368,2006,Novice Consecutives,1,player,Teen,unmapped_identity,yes
1161871029,2006,Open Singles,6,player,Juha,unmapped_identity,yes
1161871029,2006,Open Singles,17,player,Veli,unmapped_identity,yes
1102227996,2005,Open Singles,9,player,Kerry Chun,unmapped_identity,yes
1102576153,2005,Intermediate Freestyle,2,player,Hector K�hler,unmapped_identity,yes
1102576153,2005,Open Shred,6,player,Mikko Lepisto,unmapped_identity,yes
1102576153,2005,Open Shred,8,player,Toni P��kk�nen,unmapped_identity,yes
1102576153,2005,Open Shred,10,player,Matthias Lino Schmidt,unmapped_identity,yes
1102576153,2005,Open Singles Freestyle,10,player,Toni P��kk�nen,unmapped_identity,yes
1102576153,2005,Open Singles Freestyle,21,player,Jan Zimmerman,unmapped_identity,yes
1102576153,2005,Open Singles Freestyle,21,player,Mikko Lepisto,unmapped_identity,yes
1102576153,2005,Open Singles Freestyle,26,player,Matthias Lino Schmidt,unmapped_identity,yes
1102576153,2005,Open Singles Freestyle,33,player,Simon-Francois Kolodentchuk,unmapped_identity,yes
1102576153,2005,Open Singles Net,8,player,Florian Goetze,unmapped_identity,yes
1102576153,2005,Open Singles Net,9,player,Tuomas Karki,unmapped_identity,yes
1102576153,2005,Open Singles Net,19,player,Thomas F�rster,unmapped_identity,yes
1102576153,2005,Open Singles Net,21,player,Oskari Forst�n,unmapped_identity,yes
1102576153,2005,Open Singles Net,29,player,Juha-Matti Rytilahti,unmapped_identity,yes
